DOE No., Pt_in [Pa], Pt_out [Pa], del_Pt [Pa], Head[m], VolumeFlowRate, RPM, Torque [N m], Eff [%]
438, -0.995080232620239, 49213.48046875, 49214.4765625, 5.01847982406616, 27.1049118041992, 1030, -3.82332801818848, 89.852668762207
439, -2.33318614959717, 50272.78125, 50275.11328125, 5.12663459777832, 39.8068580627441, 1284, -5.15884494781494, 80.1423950195313
440, -1.96547591686249, 56102.6640625, 56104.62890625, 5.72107982635498, 45.1999244689941, 1754, -5.36858654022217, 71.4357757568359
441, -1.86190605163574, 22463.572265625, 22465.43359375, 2.29083657264709, 44.3000297546387, 1696, -2.11061429977417, 73.7484664916992
442, -2.11535692214966, 56546.26171875, 56548.37890625, 5.76632976531982, 32.100040435791, 1679, -3.66174554824829, 78.3169479370117
443, -2.75413990020752, 85286.375, 85289.1328125, 8.69707107543945, 42.0004615783691, 1430, -7.64837408065796, 86.8783340454102
444, -0.255739659070969, 23001.12109375, 23001.376953125, 2.34548759460449, 34.4002914428711, 1287, -2.63746500015259, 61.8328971862793
445, -0.419064730405807, 75195.9140625, 75196.3359375, 7.66789197921753, 14.1033382415771, 1752, -1.76734709739685, 90.8513870239258
446, -0.772108316421509, 37485.80859375, 37486.58203125, 3.82256746292114, 37.1006317138672, 1615, -3.45957040786743, 66.0284881591797
447, 0.804689943790436, 88277.1953125, 88276.390625, 9.00168609619141, 22.0003566741943, 1426, -3.89700222015381, 92.7028274536133
448, 3.83416366577148, 106749.3515625, 106745.515625, 10.8850126266479, 15.2999744415283, 1455, -3.1517322063446, 94.4706497192383
449, 0.118128322064877, 97763.625, 97763.5078125, 9.96910285949707, 35.3016471862793, 1343.99987792969, -7.39806365966797, 92.0710906982422
450, -0.840670347213745, 23258.59375, 23259.43359375, 2.37180209159851, 29.2001037597656, 1734, -1.86414361000061, 55.7344779968262
451, 0.559863150119781, 93063.7734375, 93063.2109375, 9.48980617523193, 20.499698638916, 1485, -3.65898180007935, 93.1338882446289
452, -2.26888346672058, 91540.7421875, 91543.0078125, 9.33478832244873, 39.3000755310059, 1448.99987792969, -7.4223690032959, 88.7312316894531
453, -1.39687204360962, 106820.8359375, 106822.234375, 10.8928356170654, 35.6012382507324, 1590, -7.02736759185791, 90.2829818725586
454, 3.70783495903015, 102969.21875, 102965.5078125, 10.4995594024658, 22.9999313354492, 1157, -5.70821237564087, 95.1160278320313
455, -3.81693434715271, 87249.5234375, 87253.34375, 8.89736461639404, 39.6050605773926, 1707, -6.29257869720459, 85.3374099731445
456, 0.631294429302216, 94667.4609375, 94666.828125, 9.65332984924316, 18.899808883667, 1678, -3.0642614364624, 92.3009796142578
457, 2.22946453094482, 98922.015625, 98919.7890625, 10.0870113372803, 36.6999664306641, 1011.99993896484, -10.2069664001465, 93.2267456054688
458, -2.16455507278442, 61695.21875, 61697.3828125, 6.2913818359375, 21.6037998199463, 1560, -2.63577795028687, 85.9869079589844
459, -2.96401786804199, 76616.859375, 76619.8203125, 7.81304693222046, 45.0039520263672, 1562, -6.97473478317261, 83.9560394287109
460, 3.19550013542175, 90602.4140625, 90599.21875, 9.23854923248291, 18.4999523162842, 1236, -3.85621905326843, 93.2789611816406
461, -2.43964290618896, 63834.95703125, 63837.3984375, 6.50960254669189, 33.2020835876465, 1339, -4.88689661026001, 85.9202651977539
462, -2.32486033439636, 51701.8359375, 51704.16015625, 5.27235698699951, 37.2030944824219, 1182, -5.11169195175171, 84.4483642578125
463, -0.216015353798866, 61203.52734375, 61203.7421875, 6.24104452133179, 24.7007369995117, 1137.99987792969, -3.86087536811829, 91.2701416015625
464, 4.98349189758301, 107368.9765625, 107363.9921875, 10.9480800628662, 20.9998741149902, 1082, -5.70890235900879, 96.8198318481445
465, -3.14357900619507, 73661.4296875, 73664.5703125, 7.51169538497925, 44.1957893371582, 1428, -7.09080410003662, 85.2873687744141
466, 3.47597527503967, 101577.3671875, 101573.890625, 10.3576536178589, 29.0999755859375, 1260, -6.62241458892822, 93.9629516601563
467, -3.04837822914124, 83720.9765625, 83724.0234375, 8.53747367858887, 38.0043334960938, 1584.00012207031, -6.1350359916687, 86.8519973754883
468, 0.19053141772747, 37234.546875, 37234.35546875, 3.79684734344482, 18.0000038146973, 1482.00012207031, -1.49902987480164, 80.0251998901367
469, -0.853921949863434, 18459.1171875, 18459.970703125, 1.88239312171936, 36.1000709533691, 1282, -2.46074843406677, 56.0341415405273
470, -2.62253475189209, 52388.72265625, 52391.34375, 5.34243011474609, 45.8048095703125, 1303.99987792969, -6.11678314208984, 79.8066024780273
471, 2.37599921226501, 105749.234375, 105746.859375, 10.7831783294678, 38.2998847961426, 1055.99987792969, -10.9053411483765, 93.2890548706055
472, -1.26067459583282, 74544.640625, 74545.8984375, 7.60156583786011, 29.797779083252, 1316, -4.97284269332886, 90.0359420776367
473, 1.00390887260437, 23344.431640625, 23343.427734375, 2.38036704063416, 21.5999984741211, 1710, -1.30880808830261, 59.7606315612793
474, 0.42304602265358, 83559.8828125, 83559.4609375, 8.5206937789917, 40.8993339538574, 1034, -9.38496017456055, 93.4174041748047
475, 3.41674709320068, 95645.7734375, 95642.359375, 9.75280570983887, 26.3999137878418, 1032, -6.8318510055542, 94.9956207275391
476, -1.43681943416595, 46341.60546875, 46343.04296875, 4.72567510604858, 17.6004619598389, 1271, -1.94327867031097, 87.5985260009766
477, -1.71582198143005, 93275.2265625, 93276.9453125, 9.51160049438477, 46.6954078674316, 1296.00012207031, -9.89914417266846, 90.0564193725586
478, -3.94821000099182, 86502.234375, 86506.1796875, 8.82117462158203, 44.3999519348145, 1654, -7.25516414642334, 84.9015731811523
479, -0.839896559715271, 44492.3359375, 44493.17578125, 4.53704118728638, 37.3999710083008, 1373, -4.15607452392578, 77.3534469604492
480, -1.23829996585846, 55492.76171875, 55494, 5.65881299972534, 14.8006401062012, 1739.99987792969, -1.46031558513641, 85.7431564331055
481, -0.14891554415226, 24843.806640625, 24843.955078125, 2.53337836265564, 34.9013938903809, 1078, -3.01899814605713, 70.6725540161133
482, 4.78243350982666, 107537.53125, 107532.75, 10.9652881622314, 15.499960899353, 1336, -3.43735241889954, 96.2741470336914
483, 2.24614834785461, 100619.390625, 100617.140625, 10.2600927352905, 30.2999153137207, 1172, -7.38532161712646, 93.4297561645508
484, 1.98783314228058, 93662.53125, 93660.546875, 9.5507173538208, 16.5999431610107, 1469.00012207031, -3.00911903381348, 93.2977066040039
485, -2.03691291809082, 23930.1328125, 23932.169921875, 2.44040203094482, 46.4999961853027, 1772, -2.85798788070679, 58.2880783081055
486, 0.827787160873413, 15311.5283203125, 15310.7001953125, 1.56125688552856, 22.7999515533447, 1141, -1.31996214389801, 61.4823837280273
487, -0.709864020347595, 33549.4453125, 33550.15625, 3.42116379737854, 41.100456237793, 1403.99987792969, -3.93038320541382, 66.2838973999023
488, -0.794361710548401, 45340.27734375, 45341.0703125, 4.62350225448608, 36.2999458312988, 1664, -3.69301557540894, 71.0447769165039
489, 0.549887299537659, 16191.142578125, 16190.5927734375, 1.65098094940186, 18.7001171112061, 1714, -0.904729604721069, 51.7900466918945
490, -1.94718611240387, 49906.1640625, 49908.109375, 5.08921051025391, 40.1992492675781, 1006, -6.14470291137695, 86.0912551879883
491, -0.774530291557312, 15602.240234375, 15603.0146484375, 1.59106469154358, 43.500057220459, 1220, -2.79463410377502, 52.8059005737305
492, 0.181086614727974, 17752.923828125, 17752.7421875, 1.81027579307556, 18.6003761291504, 1798.99987792969, -0.892620205879211, 54.5454025268555
493, -3.54129362106323, 88108.9765625, 88112.515625, 8.98497581481934, 37.4951019287109, 1699, -6.00031852722168, 85.9633483886719
494, -3.48238968849182, 75994.5546875, 75998.0390625, 7.74964284896851, 33.0046806335449, 1718, -4.56821346282959, 84.7768478393555
495, -0.648123621940613, 31065.517578125, 31066.166015625, 3.1678671836853, 38.1015930175781, 1437, -3.38835287094116, 64.4843368530273
496, 0.589788556098938, 41554.23828125, 41553.6484375, 4.23729276657104, 19.7010402679443, 1799.99987792969, -1.57819676399231, 76.4422607421875
497, -1.93395948410034, 47365.90234375, 47367.8359375, 4.83017492294312, 36.7987632751465, 1343.99987792969, -4.34582662582397, 79.1614990234375
498, -3.0970892906189, 86902.84375, 86905.9375, 8.86193943023682, 28.8990058898926, 1742.99987792969, -4.40871667861938, 86.6945114135742
499, 0.212831348180771, 68345.0546875, 68344.84375, 6.96923446655273, 17.5004138946533, 1352.00012207031, -2.54579782485962, 92.1769561767578
500, -3.24432110786438, 75299, 75302.2421875, 7.67869138717651, 39.7060661315918, 1784, -5.54044818878174, 80.2405548095703
501, 1.42210638523102, 82436.7109375, 82435.2890625, 8.40606021881104, 28.6999778747559, 1076, -6.21619129180908, 93.8268127441406
502, 1.8649605512619, 85900.0625, 85898.1953125, 8.75917816162109, 26.4999713897705, 1079, -6.00574922561646, 93.1772079467773
503, 0.670455515384674, 19778.279296875, 19777.609375, 2.01675486564636, 23.7999858856201, 1381, -1.47919797897339, 61.122257232666
504, 1.08071529865265, 20056.427734375, 20055.34765625, 2.04507613182068, 20.2999629974365, 1496, -1.17959713935852, 61.1968460083008
505, 1.6921968460083, 16018.5283203125, 16016.8359375, 1.63326263427734, 19.5001525878906, 1368, -1.02801942825317, 58.9109764099121
506, -2.05865716934204, 52680.80859375, 52682.8671875, 5.37215709686279, 45.999942779541, 1732, -5.32691049575806, 69.6742477416992
507, -1.51411032676697, 50262.9140625, 50264.4296875, 5.12554502487183, 39.9998626708984, 1514, -4.62890243530273, 76.0999298095703
508, 0.496421962976456, 25110.021484375, 25109.525390625, 2.56045889854431, 18.2999954223633, 1132, -1.35533475875854, 79.4447784423828
509, 4.81672286987305, 98028.84375, 98024.0234375, 9.99566841125488, 15.8999156951904, 1048, -4.10604667663574, 96.0751419067383
510, -0.116441130638123, 72143.0234375, 72143.140625, 7.3565526008606, 15.2006587982178, 1611.99987792969, -1.97844552993774, 91.2088928222656
511, -0.0318669006228447, 27406.416015625, 27406.447265625, 2.79467964172363, 25.5999927520752, 1660, -1.79655933380127, 62.4039039611816
512, 0.235448345541954, 25181.533203125, 25181.296875, 2.56777763366699, 22.4001007080078, 1486, -1.51909804344177, 66.2815017700195
513, -5.01610231399536, 48884.6953125, 48889.7109375, 4.9853630065918, 16.1947402954102, 1518.99987792969, -1.61952900886536, 85.3716888427734
514, -0.146042764186859, 17856.833984375, 17856.98046875, 1.82090520858765, 32.3999710083008, 1604, -1.75084042549133, 54.6475410461426
515, -3.1197612285614, 69409.6328125, 69412.75, 7.07813024520874, 41.8985977172852, 1372, -6.59379482269287, 85.2742767333984
516, 5.06395244598389, 114466.7890625, 114461.7265625, 11.6718473434448, 26.2999610900879, 1095, -7.54822683334351, 96.6106948852539
517, -1.26176524162292, 46718.51171875, 46719.7734375, 4.76409101486206, 36.3986778259277, 1188, -4.63111305236816, 81.9885787963867
518, -1.02680349349976, 66483.09375, 66484.1171875, 6.77949285507202, 24.1002407073975, 1312, -3.59289741516113, 90.1632461547852
519, 0.537665128707886, 42029.5390625, 42029, 4.28576517105103, 20.0005187988281, 1716, -1.66604971885681, 77.9926986694336
520, 0.101918131113052, 77632.640625, 77632.5390625, 7.91631555557251, 18.9000301361084, 1348, -3.10932898521423, 92.8578338623047
521, -1.23855423927307, 50532.5625, 50533.80078125, 5.15301322937012, 16.0017337799072, 1388, -1.74947726726532, 88.3324127197266
522, 3.11222529411316, 87947.5859375, 87944.4765625, 8.96784019470215, 20.5999488830566, 1166, -4.42919588088989, 93.0508041381836
523, -0.0480947196483612, 68621.9296875, 68621.9765625, 6.99749374389648, 33.4040222167969, 1046, -6.31549739837646, 92.0431823730469
524, -0.706411838531494, 14962.658203125, 14963.3642578125, 1.52583849430084, 37.7002754211426, 1140, -2.40755748748779, 54.5206680297852
525, -2.10973167419434, 27690.455078125, 27692.564453125, 2.82385563850403, 40.6999664306641, 1793.00012207031, -3.1119065284729, 53.5820426940918
526, -0.534057021141052, 19669.197265625, 19669.73046875, 2.00575423240662, 29.7009925842285, 1421, -1.91721975803375, 56.8816604614258
527, -0.129510387778282, 17275.91015625, 17276.0390625, 1.76166570186615, 32.9999084472656, 1573.00012207031, -1.73628807067871, 55.3700942993164
528, -1.44314050674438, 79113.96875, 79115.4140625, 8.06752681732178, 41.597095489502, 1210, -8.02550411224365, 89.8949508666992
529, 0.163783520460129, 90332.328125, 90332.1640625, 9.21131706237793, 27.0004539489746, 1402.99987792969, -4.99929237365723, 92.2393341064453
530, -0.317206889390945, 22911.994140625, 22912.310546875, 2.3364052772522, 35.1006622314453, 1171, -2.81480550765991, 64.7213745117188
531, 0.525626361370087, 37314.06640625, 37313.5390625, 3.80492186546326, 20.4006576538086, 1548, -1.67122960090637, 78.0499038696289
532, -1.81297814846039, 97011.46875, 97013.28125, 9.89260101318359, 46.1925773620605, 1342, -9.83430004119873, 90.0691909790039
533, 1.70318305492401, 22265.00390625, 22263.30078125, 2.27022480964661, 20.299976348877, 1787.99987792969, -1.1510694026947, 58.2485313415527
534, -1.61964964866638, 63253.93359375, 63255.5546875, 6.45027112960815, 16.6013736724854, 1623.99987792969, -1.94969797134399, 87.9747772216797
535, 4.78282117843628, 99463.953125, 99459.171875, 10.1420125961304, 14.0999355316162, 1069, -3.63263654708862, 95.7924270629883
536, -1.01524949073792, 86779.6015625, 86780.6171875, 8.84916019439697, 28.8008766174316, 1468.00012207031, -4.99075508117676, 90.4909210205078
537, -0.515841603279114, 15292.861328125, 15293.376953125, 1.55949032306671, 39.9000511169434, 1284, -2.34983730316162, 53.6466827392578
538, -0.719472467899323, 48660.68359375, 48661.40234375, 4.96208190917969, 22.7999725341797, 1758, -2.13843631744385, 78.2839279174805
539, 3.45954489707947, 102762.890625, 102759.4296875, 10.4785451889038, 20.4999122619629, 1491, -3.99836754798889, 93.7307662963867
540, -0.0017467929283157, 48517.2265625, 48517.2265625, 4.94738006591797, 17.1988735198975, 1068, -2.25534319877625, 91.892692565918
541, 4.64686870574951, 103857.6953125, 103853.046875, 10.5900630950928, 15.1999044418335, 1016, -4.34592723846436, 94.83154296875
542, 0.699705243110657, 35722.12890625, 35721.4296875, 3.64257192611694, 18.4012451171875, 1688.00012207031, -1.36490201950073, 75.6782302856445
543, -1.11306512355804, 36188.16796875, 36189.28125, 3.69027948379517, 46.7011451721191, 1672, -4.44339656829834, 60.3427429199219
544, -2.44445776939392, 63194.90625, 63197.3515625, 6.4443359375, 31.296215057373, 1666, -3.88905620574951, 80.973014831543
545, 1.84682846069336, 88162.390625, 88160.546875, 8.9898738861084, 18.399974822998, 1329, -3.4718005657196, 93.2568283081055
546, 2.96835565567017, 89794.09375, 89791.125, 9.15614604949951, 18.0999889373779, 1422, -3.23801326751709, 93.6272735595703
547, 3.95135140419006, 107916.3125, 107912.359375, 11.0039978027344, 33.1999282836914, 1106, -9.21588706970215, 93.2362747192383
548, -0.744324922561646, 41718.1015625, 41718.84765625, 4.25413846969604, 14.9981451034546, 1346.99987792969, -1.4209451675415, 86.7149200439453
549, 0.870899021625519, 101878.453125, 101877.5859375, 10.3886222839355, 27.3004093170166, 1462.99987792969, -5.42764282226563, 92.9097061157227
550, -0.836652517318726, 48537.53125, 48538.3671875, 4.94953584671021, 15.4976615905762, 1720, -1.38260662555695, 83.9060211181641
551, 0.0604859702289104, 87306.8125, 87306.75, 8.90281009674072, 29.7998523712158, 1306.00012207031, -5.72697353363037, 92.2704010009766
552, 0.0311685558408499, 26629.89453125, 26629.86328125, 2.71549034118652, 25.5000190734863, 1606, -1.78625786304474, 62.7897338867188
553, -0.367003738880157, 26234.439453125, 26234.806640625, 2.67520570755005, 36.2005844116211, 1439, -2.88227701187134, 60.7387466430664
554, -0.468592345714569, 28966.080078125, 28966.548828125, 2.95376586914063, 41.6006507873535, 1576.99987792969, -3.456139087677, 58.6466064453125
555, -1.15895938873291, 23983.615234375, 23984.7734375, 2.44576621055603, 31.8999786376953, 1700, -2.1376895904541, 55.8471908569336
556, 0.709908425807953, 85951.6875, 85950.9765625, 8.76455974578857, 31.399393081665, 1168, -6.57595348358154, 93.2050399780273
557, -1.31573355197906, 46848.37890625, 46849.6953125, 4.77733898162842, 14.5997867584229, 1319, -1.55050206184387, 88.7166213989258
558, 2.5012104511261, 77246.78125, 77244.28125, 7.87672424316406, 23.4999866485596, 1124, -4.57170009613037, 93.7041397094727
559, -2.13462066650391, 56729.10546875, 56731.23828125, 5.7849760055542, 23.7031364440918, 1564, -2.70657134056091, 84.2637405395508
560, -3.45698571205139, 95720.2578125, 95723.7109375, 9.76110172271729, 35.2983131408691, 1740.99987792969, -5.97839021682739, 86.1111373901367
561, 0.215724468231201, 74968, 74967.78125, 7.64458608627319, 17.7005233764648, 1498, -2.56191158294678, 91.7178115844727
562, 0.482381284236908, 84437.734375, 84437.25, 8.61020278930664, 24.1999759674072, 1261, -4.60799694061279, 93.2804489135742
563, -1.47041034698486, 52977.125, 52978.59375, 5.40231275558472, 24.800874710083, 1668, -2.60513281822205, 80.2066497802734
564, -2.32609939575195, 96143.8984375, 96146.2265625, 9.80418586730957, 32.0001983642578, 1663, -5.53847932815552, 88.6076126098633
565, -1.46001291275024, 46686.203125, 46687.6640625, 4.76081657409668, 38.591136932373, 1121, -5.08688259124756, 83.8110504150391
566, -0.506639719009399, 31252.763671875, 31253.26953125, 3.18694639205933, 39.7001876831055, 1239.99987792969, -3.80910515785217, 69.6806640625
567, -1.19756007194519, 17188.984375, 17190.181640625, 1.75291061401367, 46.2999153137207, 1408.00012207031, -2.57266449928284, 58.2832450866699
568, -0.934266209602356, 100825.6171875, 100826.5546875, 10.2814464569092, 22.3002681732178, 1795.00012207031, -3.65544652938843, 90.8968887329102
569, 4.89001750946045, 110606.296875, 110601.40625, 11.2782039642334, 18.0999698638916, 1273.00012207031, -4.32696294784546, 96.4041595458984
570, -0.47518789768219, 33696.77734375, 33697.25390625, 3.43616342544556, 34.8012809753418, 1543, -3.06573700904846, 65.7593994140625
571, 1.7728967666626, 79914.0703125, 79912.296875, 8.1487865447998, 16.2999591827393, 1295.00012207031, -2.86386322975159, 93.1637420654297
572, -1.39572906494141, 20072.41015625, 20073.806640625, 2.04695844650269, 44.5999603271484, 1549, -2.72037577629089, 56.3576354980469
573, -3.08161091804504, 94317.859375, 94320.9375, 9.61805820465088, 34.2001647949219, 1723, -5.73687553405762, 86.5654220581055
574, -1.47657811641693, 79103.3671875, 79104.84375, 8.06644916534424, 41.7961959838867, 1208, -8.07520961761475, 89.9058609008789
575, -2.4388484954834, 68317.7265625, 68320.1640625, 6.96671772003174, 20.1019649505615, 1781, -2.39543914794922, 85.3900375366211
576, -1.83270967006683, 103735.53125, 103737.3671875, 10.5782670974731, 40.5002136230469, 1507.99987792969, -8.21866130828857, 89.9205551147461
577, -0.0601957067847252, 91731.6015625, 91731.6640625, 9.35402584075928, 34.0018424987793, 1291, -6.96008491516113, 92.0767135620117
578, -3.8760302066803, 98873.6953125, 98877.5703125, 10.0827054977417, 45.892650604248, 1600, -8.7266788482666, 86.2066650390625
579, -1.10941088199615, 22602.259765625, 22603.369140625, 2.30490207672119, 39.0999717712402, 1760, -2.39408874511719, 55.6372413635254
580, -2.65213108062744, 62258.515625, 62261.16796875, 6.34887218475342, 38.6030082702637, 1337, -5.61422634124756, 84.9348602294922
581, -2.25633764266968, 54350.9453125, 54353.203125, 5.54248380661011, 44.4999847412109, 1063, -7.06591415405273, 85.418571472168
582, -0.575875103473663, 66913.78125, 66914.359375, 6.82336521148682, 28.7996768951416, 1173, -4.79929828643799, 90.8029708862305
583, -1.95140671730042, 44557.21484375, 44559.16796875, 4.54377031326294, 39.7999572753906, 1312, -4.60988426208496, 77.779426574707
584, 0.558660447597504, 68171.0859375, 68170.5234375, 6.95145845413208, 22.2000675201416, 1145, -3.77664279937744, 92.8342895507813
585, -2.83180952072144, 86811.75, 86814.578125, 8.85262298583984, 33.4962921142578, 1617, -5.45554447174072, 87.4399948120117
586, 0.217655286192894, 96832.2578125, 96832.0390625, 9.87411975860596, 29.6007175445557, 1389, -5.9077091217041, 92.6549911499023
587, -1.38080585002899, 49119.98828125, 49121.3671875, 5.00898504257202, 40.1999588012695, 1558, -4.52395915985107, 74.3153915405273
588, -1.63899648189545, 27325.47265625, 27327.111328125, 2.78658962249756, 36.0999298095703, 1730.99987792969, -2.6700427532196, 56.6178932189941
589, -0.0197768881917, 64643.98046875, 64644, 6.59185314178467, 15.40052318573, 1292, -2.20448756217957, 92.717643737793
590, -1.92100763320923, 51451.75, 51453.671875, 5.24681425094604, 41.297046661377, 1013.00006103516, -6.40826654434204, 86.8268814086914
